Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
1173	1281363890182316032	gavanw you might find all the algebraic topology based analysis of the emergence of structure in the activated brain that came out of the blue brain project a few years ago interesting new scientist is pretty terrible but this is an okay surface introduction 	1	0.0	1.0	1.0	gavanw you might find all the algebraic topology base analysis of the emergence of structure in the activated brain that come out of the blue brain project a few year ago interest new scientist be pretty terrible but this be an okay surface introduction
1174	1281655340795179008	 m loading dont decrease the speed 💥 	0	0.0	0.0	0.0	m load dont decrease the speed 💥
1175	1282230440326238214	new article by johnwenger burning of solid fuels for home heating is the biggest source of  in small towns switching to clean energy sources has benefits for   and also reduces the impact of  	1	1.0	1.0	1.0	new article by johnwenger burning of solid fuel for home heating be the big source of in small town switch to clean energy source have benefit for and also reduce the impact of
1176	1283008791957602304	there are more with us than with them—because jesus christ is with us backing us urging us to use his name and to focus on asking for whatsoever we desire from god we live from faith to faith and victory to victory go to  	0	0.0	0.0	0.0	there be more with u than with them—because jesus christ be with u back u urge u to use his name and to focus on ask for whatsoever we desire from god we live from faith to faith and victory to victory go to
1177	1283013579206201344	brilliant online symposium today ‘light installations magic & heritage with fascinating selection of speakers sharing knowledge and techniques experiences such as this by heinrichpalmer are indeed magical  	0	0.0	0.0	0.0	brilliant online symposium today ‘ light installation magic & heritage with fascinating selection of speaker share knowledge and technique experience such a this by heinrichpalmer be indeed magical
1179	1284205719877607425	tiktok treats join tiktok treats to win free realme mobile phones and permenent mlbb skins please download tiktok from 	0	0.0	0.0	0.0	tiktok treat join tiktok treat to win free realme mobile phone and permenent mlbb skin please download tiktok from
1180	1284313776313884672	texcis foxnewssunday researchers found no evidence that urban protests reignited covid-—cities which had protests saw an increase in social distancing behavior for the overall population—leading to modest evidence of a small longer-run case growth decline 	1	1.0	1.0	1.0	texcis foxnewssunday researcher find no evidence that urban protest reignite covid-—cities which have protest saw an increase in social distancing behavior for the overall population—leading to modest evidence of a small longer-run case growth decline
1181	1284374602873880577	the new age initiative !! the new face of fanism !! the fellowship of all die-hard chiyaan vikram fans from kerala vikramtrendskl follow and support 😊  🔥  	0	0.0	0.0	0.0	the new age initiative ! ! the new face of fanism ! ! the fellowship of all die-hard chiyaan vikram fan from kerala vikramtrendskl follow and support 😊 🔥
1182	1284391781048754177	new study emphasises the extraordinary degree to which covid fatalities are concentrated among older people and not the young or middle aged  via mailonline	1	1.0	1.0	1.0	new study emphasise the extraordinary degree to which covid fatality be concentrate among old people and not the young or middle age via mailonline
1183	1286754812332212224	emericanjohnson ok i will try to cancel here is a hot take that might cause some vocal disagreement with some vietnamese le duan was not strategically competent and ran the war badly giap was better but still not exactly a military genius loads of errors cost many lives they still won tho	1	1.0	0.0	0.0	emericanjohnson ok i will try to cancel here be a hot take that might cause some vocal disagreement with some vietnamese le duan be not strategically competent and run the war badly giap be well but still not exactly a military genius load of error cost many life they still win tho
1185	1288232344373956610	streamers who support each other & dont think everyone is competition >>>	0	0.0	0.0	0.0	streamer who support each other & dont think everyone be competition > > >
1186	1293769401506791426	hcq saves lives! why would the non-doctors google twitter facebook try to stop people from getting something that really does help people? it certainly helped me rep louie gohmert to newsmax tv they wanted me to just die hcq saved me 	1	1.0	0.0	0.0	hcq save live ! why would the non-doctors google twitter facebook try to stop people from get something that really do help people ? it certainly help me rep louie gohmert to newsmax tv they want me to just die hcq save me
1187	1293908940166594573	today the el paso department of health reports  covid- deaths while this is the highest single-day increase the deaths did not occur on the same day 	1	1.0	0.0	0.0	today the el paso department of health report covid- death while this be the high single-day increase the death do not occur on the same day
1188	1294341891060711425	itsssr dishasalian murder time mumbaipolice cpmumbaipolice cmomaharashtra dgpmaharashtra pawarspeaks officeofut authackeray  anildeshmukhncp tweetrhea maheshnbhatt advmajeedmemon stop duping the nation of  billion   swamy 	0	0.0	0.0	0.0	itsssr dishasalian murder time mumbaipolice cpmumbaipolice cmomaharashtra dgpmaharashtra pawarspeaks officeofut authackeray anildeshmukhncp tweetrhea maheshnbhatt advmajeedmemon stop dupe the nation of billion swamy
1189	1294355376117350402	france n mayer bring the poor back in! inequalities welfare and politics in european political science  () pp -  	1	0.0	1.0	1.0	france n mayer bring the poor back in ! inequality welfare and politics in european political science ( ) pp -
1190	1294574559430094848	scientists discover way to make quantum states last  times longer  	1	1.0	1.0	1.0	scientist discover way to make quantum state last time longer
1191	1295436069501108227	jonik this could increase the number of covert murders	0	0.0	0.0	0.0	jonik this could increase the number of covert murder
1192	1295565841266651138	australias victoria reports lowest rise in covid- cases in a month  source ewn	1	1.0	0.0	1.0	australias victoria report low rise in covid- case in a month source ewn
1194	1297828882557497344	wishing others badluck is clearly inhumane act whats wrong with asking support from ot about lisas issues too? they should always put in mind that being an ot is not just a word its an obligation to protect and defend the  of them u absolutely loss ur humanity for kpop! 	0	0.0	0.0	0.0	wish others badluck be clearly inhumane act whats wrong with ask support from ot about lisas issue too ? they should always put in mind that be an ot be not just a word it an obligation to protect and defend the of them u absolutely loss ur humanity for kpop !
