Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
1219	1313605903464181762	ali home juneo x magoniareview juliahb womensprize trans people support trans people ask lesbians whose dating sites infested men buy thinking persuade goodnight	1	1.0	0.0	0.0	Ali home June x magnifier Julian womanize tran people support trans people ask lesbian whose date site infest man buy thinking persuade goodnight
1220	1314419651179233283	celebs support #sanakhan's decision quitting showbiz	0	0.0	0.0	0.0	celebs support # sanction be decision quit showbiz
1221	1315140316635291648	days stop spread democratic socialism	0	0.0	0.0	0.0	day stop spread democratic socialism
1222	1315325117828927489	congratulations sir seewoosagur ramgoolam international airport mauritius becoming #ahaaccredited! programme promotes recognition professional excellence maintaining safe hygienic facilities learn groupeadp aci africa	0	0.0	0.0	0.0	congratulation sir sewerage raglan international airport Mauritius become # aha accredit ! programmer promote recognition professional excellence maintain safe hygienic facility learn group acid Africa
1223	1316197094156193793	black kpop stans feel unsafe scared double exclamation mark alone reason uproar community!	0	0.0	0.0	0.0	black pop Stan be feel unsafe scared double exclamation mark alone reason uproar community !
1224	1316401657866059778	nature endorses joebiden cannot stand let science undermined joe biden trust truth evidence science democracy make choice us election	1	0.0	0.0	1.0	nature endorse Biden can not stand let science undermine Joe Biden trust truth evidence science democracy make choice us election
1225	1318090325223591937	urgently required extend due dates gst annual audit due date st dec income tax audit return date st dec routine notices compliance dateto st dec please support share retweet cbic india finminindia pmoindia nsitharaman incometaxindia	0	0.0	0.0	0.0	urgently require extend due date gist annual audit due date st DEC income tax audit return date st DEC routine notice compliance date st DEC please support share retweet cubic India femininity pomander nurseryman incandescent
1226	1318574643771510786	jubair question many deaths really covid? like said earlier flu cases dropped year seriously doubt flu virus disappeared feeling covid deaths could flu related	1	1.0	0.0	0.0	Cuba question many death really covid ? like say early flu case drop year seriously doubt flu virus disappear feel covid death could flu related
1227	1318601063210123270	pro tip white politicians diminish bipoc women's working class experience	0	0.0	0.0	0.0	pro tip white politician diminish biopic woman be work class experience
1228	1318967868143403008	riversidereds marie millions unemployed ? pays everyone working age wonder bingo girls appreciate quick full house covid need stop putting random people street pedestals wisdom may sensible thought life	0	0.0	0.0	0.0	riverside red Marie million unemployed ? pay everyone work age wonder bingo girl appreciate quick full house covid need stop put random people street pedestal wisdom may sensible thought life
1229	1320058294896033798	covid pandemic incorrect information cost lives undermines efforts control virus protect risk today make #pledgetopause share information online join me?	1	1.0	0.0	0.0	covid pandemic incorrect information cost live undermine effort control virus protect risk today make # pledge share information online join I ?
1230	1321634845697564672	researches use twitter scientist slightly smiling face ten simple rules getting started twitter scientist #academictwitter #sciencetwitter #howto	1	0.0	1.0	1.0	research use twitter scientist slightly smile face ten simple rule getting start twitter scientist # academic twitter # science twitter # hoot
1231	1322602077357486080	ploy boz stop folk trick treating get us sat home waiting stupid head	0	0.0	0.0	0.0	ploy biz stop folk trick treat get we sit home wait stupid head
1232	1323286986233360386	new cases #covid reported today ontario's seven day average trend still rise #covid ontario	1	1.0	1.0	1.0	new case # covid report today Ontario be seven day average trend still rise # COVID Ontario
1233	1323911501346869248	b fyqu fy stop spreading lies	0	0.0	0.0	0.0	b FAQ FY stop spread lie
1235	1325118370354769923	mean white people stop watching netflix documentary racism gone ?	0	0.0	0.0	0.0	mean white people stop watch Netflix documentary racism go ?
1236	1325559277403189248	kaiser stop lurking useless expect tribute next minutes blocked	0	0.0	0.0	0.0	kaiser stop lurk useless expect tribute next minute block
1237	1326505338338729985	lack monetary price negative consequences burning fossil fuels seen subsidy fossil fuels key findings imf paper large global fossil fuel subsidies?	1	1.0	1.0	1.0	lack monetary price negative consequence burn fossil fuel see subsidy fossil fuel key finding IMF paper large global fossil fuel subsidy ?
1238	1326974458939191297	despite risks associated use #benzodiazepines remain used widely wisely read #drugsafety article	1	1.0	1.0	1.0	despite risk associate use # Benzedrine be remain use widely wisely read # drug safety article
1239	1331870050576441346	doglady times higher reported official figures! nauseated face nauseated face nauseated face	0	0.0	0.0	0.0	dog lady times higher report official figure ! nauseate face nauseate face nauseate face
1240	1333513320159186944	harwood su none trials currently way designed detect reduction serious outcome hospital admissions use intensive care deaths vaccines studied determine whether interrupt transmission virus	1	1.0	1.0	1.0	hardwood Si none trial currently way design detect reduction serious outcome hospital admission use intensive care death vaccine study determine whether interrupt transmission virus
1241	1333892728506228736	sugar daddy thing makes us caring hustling boyfriend look foolish face tears joy face tears joy face tears joy face tears joy know pains went research say rice dey repair phone grinning face sweat grinning face sweat grinning face sweat	0	0.0	0.0	0.0	sugar daddy thing make we care hustle boyfriend look foolish face tear joy face tear joy face tear joy face tear joy know pain go research say rice dewy repair phone grinning face sweat grinning face sweat grinning face sweat
1242	1334503197428297730	mayor johntory start news conference talk city staff reports coming one advocating vacant home tax another transit update tweet highlights	0	0.0	0.0	0.0	mayor country start news conference talk city staff report come one advocate vacant home tax another transit update tweet highlight
1243	1334539147579707392	tightly woven blood vessels solid tumors tough celluar therapies penetrate pennmedicine research finds combining car cell therapy pak inhibitor drug allows engineered cells break attack tumor	1	1.0	1.0	1.0	tightly weave blood vessel solid tumor tough cellular therapy penetrate medicine research find combine car cell therapy Park inhibitor drug allow engineered cell break attack tumor
1244	1335031921626279937	new trip association prescribed opioid receipt community acquired pneumonia adults systematic review meta analysis	1	1.0	1.0	1.0	new trip association prescribe opioid receipt community acquire pneumonia adult systematic review meta analysis
1246	1335263258555584514	celebrities promote vaccine held accountable harm caused	0	0.0	0.0	0.0	celebrity promote vaccine hold accountable harm cause
1247	1336903053362954241	three systematic reviews contradict claims thread next tweet yet crafted message promoting fear harm kids decades rts unbelievable	1	0.0	1.0	1.0	three systematic review contradict claim thread next tweet yet craft message promote fear harm kid decade rat unbelievable
1248	1337027504419299329	tayriana stans stop winning year	0	0.0	0.0	0.0	Trina Stan be stop win year
1249	1338450113765789699	looks like great opportunity get research wash published mentorship available special issue h open journal iwapublishing #washtwitter #wash #sanitation #water #hygiene #sdgs	1	0.0	0.0	1.0	look like great opportunity get research wash publish mentorship available special issue h open journal publish # wash twitter # wash # sanitation # water # hygiene # sag
